n,kappa,z
5.794000000000000000e+03,4.690492567559874537e+00,5.320144782694175234e+01
5.795000000000000000e+03,9.381171981658464887e+00,4.884973531259453883e-01
5.796000000000000000e+03,4.221611458180760224e+01,2.684743295617023843e-15
5.797000000000000000e+03,9.381545578027214560e+00,4.884834161030795485e-01
5.798000000000000000e+03,9.381732327879491962e+00,4.884764495437369236e-01
5.799000000000000000e+03,4.690959522762594425e+00,5.322250031114351287e+01
5.800000000000000000e+03,2.814631719292624012e+01,3.464477544809948778e-09
5.801000000000000000e+03,2.345573096060316054e+00,5.556910639267633769e+02
5.802000000000000000e+03,9.382479005333840050e+00,4.884485963093997962e-01
5.803000000000000000e+03,4.691332797132113264e+00,5.323933522457189582e+01
5.804000000000000000e+03,7.037139113282632863e+00,5.099607116188828115e+00
5.805000000000000000e+03,1.876607735136553856e+01,4.109588935187146293e-05
5.806000000000000000e+03,4.691612584096535699e+00,5.325195728756609981e+01
5.807000000000000000e+03,2.345852907146372068e+00,5.561101900876453783e+02
5.808000000000000000e+03,3.518849271326655526e+01,3.032902128064878397e-12
5.809000000000000000e+03,4.691892226530450571e+00,5.326457582047753192e+01
5.810000000000000000e+03,1.876794163433199358e+01,4.105467740411179132e-05
5.811000000000000000e+03,9.384157149197417169e+00,4.883860024725960591e-01
5.812000000000000000e+03,7.038257586874649085e+00,5.100927764611491888e+00
5.813000000000000000e+03,2.346132429270842312e+00,5.565291990493436742e+02
5.814000000000000000e+03,2.815414785887988103e+01,3.445751624991756854e-09
5.815000000000000000e+03,4.692451078403496290e+00,5.328980230728707568e+01
5.816000000000000000e+03,9.385088328635477595e+00,4.883512734556096913e-01
5.817000000000000000e+03,9.385274468456429986e+00,4.883443315312638311e-01
5.818000000000000000e+03,4.692730288140424477e+00,5.330241026679323824e+01
5.819000000000000000e+03,7.039234989089799832e+00,5.102082121673578996e+00
5.820000000000000000e+03,2.815749808795223785e+01,3.437770977553945898e-09
5.821000000000000000e+03,2.346504676971217673e+00,5.570876956206872137e+02
5.822000000000000000e+03,9.386204687833089366e+00,4.883096412793531682e-01
5.823000000000000000e+03,7.039792976879782671e+00,5.102741248104028848e+00
5.824000000000000000e+03,3.285301793170496865e+01,3.142946328360703674e-11
5.825000000000000000e+03,7.040071827054028120e+00,5.103070673457279050e+00
5.826000000000000000e+03,9.386948288319663547e+00,4.882819122938953371e-01
5.827000000000000000e+03,2.346783527167385142e+00,5.575064317146890289e+02
5.828000000000000000e+03,1.408097984569891636e+01,4.469178453624311591e-03
5.829000000000000000e+03,9.387505653719820486e+00,4.882611290781490032e-01
5.830000000000000000e+03,1.877538275688420555e+01,4.089059479223092664e-05
5.831000000000000000e+03,9.387877071310390065e+00,4.882472800337724905e-01
5.832000000000000000e+03,3.285821956317462167e+01,3.130935161118330112e-11
5.833000000000000000e+03,4.694124180764334575e+00,5.336539733717060585e+01
5.834000000000000000e+03,4.694216979450247074e+00,5.336959335585587638e+01
5.835000000000000000e+03,9.388619524461988775e+00,4.882195973671746292e-01
5.836000000000000000e+03,7.041603793668043565e+00,5.104880872937568093e+00
5.837000000000000000e+03,4.694495280098796464e+00,5.338217907632142101e+01
5.838000000000000000e+03,1.877835206078697539e+01,4.082530250354516536e-05
5.839000000000000000e+03,2.347340367205657419e+00,5.583435539903563267e+02
5.840000000000000000e+03,2.347386718873973876e+01,3.731142690353131855e-07
5.841000000000000000e+03,1.408459837563624362e+01,4.462968811500446151e-03
5.842000000000000000e+03,9.389917593618296365e+00,4.881712021035694016e-01
5.843000000000000000e+03,2.347525726272290836e+00,5.586224912366963054e+02
5.844000000000000000e+03,1.408543227727142622e+01,4.461539003599438065e-03
5.845000000000000000e+03,9.390473432904515860e+00,4.881504804921927287e-01
5.846000000000000000e+03,9.390658649270701375e+00,4.881435758471704411e-01
5.847000000000000000e+03,4.695421916978506083e+00,5.342410620679670075e+01
5.848000000000000000e+03,1.878205797394858578e+01,4.074395908746257847e-05
5.849000000000000000e+03,2.347803527083340835e+00,5.590408002182515474e+02
5.850000000000000000e+03,4.226129639120274106e+01,2.590049387166877118e-15
5.851000000000000000e+03,2.347896064030044805e+00,5.591802107311048076e+02
5.852000000000000000e+03,2.817530784770866958e+01,3.395655265524227510e-09
5.853000000000000000e+03,4.695977138701994846e+00,5.344924385451484738e+01
5.854000000000000000e+03,4.696069620317143034e+00,5.345343210601689776e+01
5.855000000000000000e+03,4.696162086135617919e+00,5.345761997023374335e+01
5.856000000000000000e+03,2.817752721697689822e+01,3.390443285780153514e-09
5.857000000000000000e+03,2.348173485202065702e+00,5.595983649051289603e+02
5.858000000000000000e+03,9.392878777729904982e+00,4.880608197096227840e-01
5.859000000000000000e+03,1.878612716620266809e+01,4.065482850320398386e-05
5.860000000000000000e+03,1.408987253539998186e+01,4.453933445791789965e-03
5.861000000000000000e+03,2.348358274809156487e+00,5.598770699399767636e+02
5.862000000000000000e+03,9.393617810022009351e+00,4.880332751107838152e-01
5.863000000000000000e+03,9.393802489300220770e+00,4.880263921406238214e-01
5.864000000000000000e+03,9.393987137082008942e+00,4.880195104413799223e-01
5.865000000000000000e+03,1.878834350675623099e+01,4.060636437371107819e-05
5.866000000000000000e+03,9.394356338199276735e+00,4.880057508538347411e-01
5.867000000000000000e+03,2.348635222889055019e+00,5.602950309821907240e+02
5.868000000000000000e+03,2.113813218028426633e+01,3.875394704883904761e-06
5.869000000000000000e+03,2.348727475980088908e+00,5.604343256158798567e+02
5.870000000000000000e+03,9.395094362948979594e+00,4.879782469098976616e-01
5.871000000000000000e+03,9.395278790556254478e+00,4.879713740944431333e-01
5.872000000000000000e+03,1.174432898344110576e+01,4.658957789682322687e-02
5.873000000000000000e+03,4.697823775774783606e+00,5.353293541636267605e+01
5.874000000000000000e+03,1.879166376991398124e+01,4.053386914477475971e-05
5.875000000000000000e+03,9.396016186985846730e+00,4.879438955012502244e-01
5.876000000000000000e+03,1.409430068647021805e+01,4.446361537915225620e-03
5.877000000000000000e+03,7.047288522712923609e+00,5.111603665771533578e+00
5.878000000000000000e+03,4.698284452453887816e+00,5.355383419040951054e+01
5.879000000000000000e+03,2.349188270382276844e+00,5.611306061818019089e+02
5.880000000000000000e+03,5.638162336095133043e+01,1.919328975097385172e-21
5.881000000000000000e+03,2.349280335201692882e+00,5.612698238133481254e+02
5.882000000000000000e+03,9.397305423484406006e+00,4.878958566682754516e-01
5.883000000000000000e+03,9.397489474868764958e+00,4.878889990309547842e-01
5.884000000000000000e+03,7.048255121227867903e+00,5.112747651022162110e+00
5.885000000000000000e+03,9.397857483800212464e+00,4.878752875416678680e-01
5.886000000000000000e+03,1.879608288273711736e+01,4.043758215935643985e-05
5.887000000000000000e+03,7.048669025764611185e+00,5.113237592138748511e+00
5.888000000000000000e+03,2.114642084121809873e+01,3.856505170655862862e-06
5.889000000000000000e+03,9.398593126611523019e+00,4.878478796920217020e-01
5.890000000000000000e+03,1.879755391848104651e+01,4.040558088437307013e-05
5.891000000000000000e+03,4.699480380330600227e+00,5.360812600683591711e+01
5.892000000000000000e+03,1.409871679632621877e+01,4.438823040069187278e-03
5.893000000000000000e+03,4.699664134959975925e+00,5.361647283531494423e+01
5.894000000000000000e+03,9.399511977779203775e+00,4.878136482099367233e-01
5.895000000000000000e+03,1.409954348170871086e+01,4.437413271877458341e-03
5.896000000000000000e+03,1.879975860002068089e+01,4.035766711119756841e-05
5.897000000000000000e+03,2.350015728600841847e+00,5.623831040161687724e+02
5.898000000000000000e+03,9.400246497662118728e+00,4.877862856535571390e-01
5.899000000000000000e+03,4.700215024898575678e+00,5.364150412375464327e+01
5.900000000000000000e+03,2.115138053434278476e+01,3.845246282281503788e-06
5.901000000000000000e+03,9.400797060738256050e+00,4.877657769180483438e-01
5.902000000000000000e+03,9.400980519565417026e+00,4.877589431813295628e-01
5.903000000000000000e+03,2.350290986827757500e+00,5.628003732337181191e+02
5.904000000000000000e+03,3.525505253994609944e+01,2.884506829200146057e-12
5.905000000000000000e+03,4.700765354799865570e+00,5.366652163351405846e+01
5.906000000000000000e+03,4.700857022081931902e+00,5.367068988039562782e+01
5.907000000000000000e+03,9.401897347688535689e+00,4.877247932912205375e-01
5.908000000000000000e+03,1.410312093027638625e+01,4.431317714708830902e-03
5.909000000000000000e+03,4.701131930830766414e+00,5.368319232918707939e+01
5.910000000000000000e+03,1.880489414426171280e+01,4.024627786169873147e-05
5.911000000000000000e+03,4.701315125801362349e+00,5.369152538616658177e+01
5.912000000000000000e+03,9.402813400087623563e+00,4.876906746831075057e-01
5.913000000000000000e+03,1.175374564699504099e+01,4.647517168828156631e-02
5.914000000000000000e+03,4.701589802069216617e+00,5.370402211030415174e+01
5.915000000000000000e+03,1.410504398958793537e+01,4.428044505875863672e-03
5.916000000000000000e+03,2.821063705310121961e+01,3.313631134787206187e-09
5.917000000000000000e+03,4.701864339037121532e+00,5.371651540322991991e+01
5.918000000000000000e+03,9.403911640857254284e+00,4.876497735680717649e-01
5.919000000000000000e+03,4.702047286363279177e+00,5.372484236027565885e+01
5.920000000000000000e+03,2.821283242107778833e+01,3.308600015073636543e-09
5.921000000000000000e+03,4.702230171882905374e+00,5.373316779432357038e+01
5.922000000000000000e+03,2.821392954886990623e+01,3.306088593190450750e-09
5.923000000000000000e+03,2.351206497818874475e+00,5.641904424710010062e+02
5.924000000000000000e+03,7.053756576549617741e+00,5.119263591071552710e+00
5.925000000000000000e+03,1.410778727300854385e+01,4.423379390650844858e-03
5.926000000000000000e+03,4.702687115552263819e+00,5.375397472152897649e+01
5.927000000000000000e+03,2.351389229009931636e+00,5.644683037566263692e+02
5.928000000000000000e+03,3.762295828062012504e+01,2.713095123792719227e-13
5.929000000000000000e+03,1.058166246764344010e+01,1.504609609781476509e-01
5.930000000000000000e+03,9.406104785967531967e+00,4.875681058590298211e-01
5.931000000000000000e+03,7.054715510764131281e+00,5.120400205198896160e+00
5.932000000000000000e+03,7.054852408968858235e+00,5.120562489711900866e+00
5.933000000000000000e+03,4.703326189398409518e+00,5.378308846000765442e+01
5.934000000000000000e+03,1.881366969642180464e+01,4.005664840636417499e-05
5.935000000000000000e+03,4.703508643438878423e+00,5.379140325523225385e+01
5.936000000000000000e+03,2.351799923701936379e+01,3.628746234917891365e-07
5.937000000000000000e+03,4.703691036005612780e+00,5.379971653378280649e+01
5.938000000000000000e+03,4.703782209249271595e+00,5.380387260455142950e+01
5.939000000000000000e+03,2.351936683570011510e+00,5.653015832744475802e+02
5.940000000000000000e+03,5.644757411619642085e+01,1.815166590737764992e-21
5.941000000000000000e+03,4.704055636883477831e+00,5.381633854401081862e+01
5.942000000000000000e+03,4.704146748746513396e+00,5.382049309987608154e+01
5.943000000000000000e+03,9.408475690554606530e+00,4.874798341782901057e-01
5.944000000000000000e+03,9.408657852962019064e+00,4.874730527099612742e-01
5.945000000000000000e+03,9.408839984725572592e+00,4.874662724767455657e-01
5.946000000000000000e+03,9.409022085855577089e+00,4.874594934782095490e-01
5.947000000000000000e+03,4.704602078181168601e+00,5.384126020396143986e+01
5.948000000000000000e+03,7.057039647192111964e+00,5.123156025548239789e+00
5.949000000000000000e+03,7.057176154160477388e+00,5.123317933359532894e+00
5.950000000000000000e+03,2.822925055273827866e+01,3.271216004972374741e-09
5.951000000000000000e+03,4.704966066181397899e+00,5.385786708282295621e+01
5.952000000000000000e+03,3.293539917467692391e+01,2.958017926959778406e-11
5.953000000000000000e+03,2.352573984222762427e+00,5.662731669694304628e+02
5.954000000000000000e+03,9.410477793323137163e+00,4.874053058865383536e-01
5.955000000000000000e+03,9.410659619214218452e+00,4.873985379806851093e-01
5.956000000000000000e+03,7.058131060930909584e+00,5.124450669666130942e+00
5.957000000000000000e+03,9.411023179414373274e+00,4.873850058596463919e-01
5.958000000000000000e+03,1.411680737061592161e+01,4.408074803463859354e-03
5.959000000000000000e+03,4.705693308786754514e+00,5.389106272207700954e+01
5.960000000000000000e+03,1.882313658182658145e+01,3.985308175794654266e-05
5.961000000000000000e+03,4.705874966886762323e+00,5.389935786176675947e+01
5.962000000000000000e+03,9.411931546164439055e+00,4.873511970658709891e-01
5.963000000000000000e+03,4.706056564048125779e+00,5.390765149496668585e+01
5.964000000000000000e+03,2.823688403873753217e+01,3.253978736144814883e-09
5.965000000000000000e+03,4.706238100311713524e+00,5.391594362245566430e+01
5.966000000000000000e+03,9.412657691239205704e+00,4.873241721258863013e-01
5.967000000000000000e+03,1.882567830287342758e+01,3.979860345533924764e-05
5.968000000000000000e+03,1.176627572653267961e+01,4.632337504763761604e-02
5.969000000000000000e+03,4.706600990308843713e+00,5.393252336341220143e+01
5.970000000000000000e+03,1.882676669924305557e+01,3.977529795102768530e-05
5.971000000000000000e+03,4.706782344123921824e+00,5.394081097843398709e+01
5.972000000000000000e+03,7.060309497380107935e+00,5.127035727508161500e+00
5.973000000000000000e+03,9.413927274408599999e+00,4.872769256518140746e-01
5.974000000000000000e+03,9.414108521963369114e+00,4.872701810495557173e-01
5.975000000000000000e+03,7.060717304385962123e+00,5.127519799619773444e+00
5.976000000000000000e+03,2.824341277821747198e+01,3.239308190457636491e-09
5.977000000000000000e+03,4.707326041323572241e+00,5.396566481098425783e+01
5.978000000000000000e+03,1.412224981337307916e+01,4.398866123251097236e-03
5.979000000000000000e+03,4.707507152443677789e+00,5.397394642024524813e+01
5.980000000000000000e+03,2.824558611171956102e+01,3.234439242654045159e-09
5.981000000000000000e+03,2.353844101495750518e+00,5.682144814028747533e+02
5.982000000000000000e+03,9.415557411126931342e+00,4.872162681959947284e-01
5.983000000000000000e+03,4.707869193007545583e+00,5.399050514102525256e+01
5.984000000000000000e+03,2.824775799197278303e+01,3.229580861677529348e-09
5.985000000000000000e+03,2.824830073519364149e+01,3.228367913985349248e-09
5.986000000000000000e+03,9.416281129246053538e+00,4.871893410346814779e-01
5.987000000000000000e+03,2.354115495803053459e+00,5.686301570155052332e+02
5.988000000000000000e+03,1.412496421045967665e+01,4.394280522351663200e-03
5.989000000000000000e+03,4.708411800269426628e+00,5.401533198942235714e+01
5.990000000000000000e+03,9.417004363919504684e+00,4.871624333474867119e-01
5.991000000000000000e+03,4.708592548562573477e+00,5.402360461323261376e+01
5.992000000000000000e+03,1.883473160033171112e+01,3.960516277345372361e-05
5.993000000000000000e+03,4.708773236525849448e+00,5.403187574216482147e+01
5.994000000000000000e+03,2.354431778948183762e+01,3.569023786911313684e-07
5.995000000000000000e+03,9.417907728399022460e+00,4.871288260827358330e-01
5.996000000000000000e+03,7.063566233160463170e+00,5.130902789519247165e+00
5.997000000000000000e+03,4.709134431623783534e+00,5.404841351847020547e+01
5.998000000000000000e+03,4.709224692754954589e+00,5.405254702944838385e+01
5.999000000000000000e+03,4.709314938838842224e+00,5.405668016737909909e+01
6.000000000000000000e+03,4.709405169880461983e+01,2.115750572810342143e-17
6.001000000000000000e+03,4.709495385884829410e+00,5.406494532448149926e+01
6.002000000000000000e+03,4.709585586856952055e+00,5.406907734384483177e+01
6.003000000000000000e+03,1.412902731840552484e+01,4.387425391356877813e-03
6.004000000000000000e+03,1.412929783117350979e+01,4.386969371730778215e-03
6.005000000000000000e+03,4.709856099629940118e+00,5.408147116633153928e+01
